,Temperature (C),Humidity,Pressure (millibars)
743,23.122222222222224,0.77,1007.62
744,15.56111111111111,0.92,1011.53
745,15.494444444444444,0.87,1011.34
746,16.53888888888889,0.91,1008.66
747,13.800000000000002,0.9,1011.04
748,13.316666666666666,0.9,1011.12
749,12.605555555555554,0.92,1010.9
750,12.327777777777776,0.93,1011.54
751,14.966666666666663,0.87,1010.85
752,16.261111111111113,0.87,1010.89
753,16.25,0.92,1010.93
754,18.88888888888889,0.89,1010.64
755,21.350000000000005,0.76,1010.56
756,21.20555555555556,0.76,1010.5
757,22.338888888888885,0.72,1010.09
758,23.033333333333328,0.66,1009.62
759,23.911111111111115,0.62,1008.8
760,24.97777777777777,0.51,1008.39
761,23.8,0.58,1007.71
762,23.594444444444445,0.53,1007.66
763,22.50555555555556,0.68,1007.66
764,20.016666666666666,0.78,1007.6
765,19.91111111111111,0.74,1007.87
766,19.35555555555556,0.76,1008.35
767,17.883333333333333,0.85,1008.32
768,17.25,0.89,1008.16
769,16.62777777777778,0.92,1008.15
770,15.844444444444449,0.84,1009.37
771,17.0,0.92,1008.06
772,17.066666666666666,0.86,1007.86
773,16.505555555555556,0.79,1008.06
774,14.983333333333333,0.83,1007.87
775,16.022222222222226,0.81,1007.98
776,16.16111111111111,0.81,1008.07
777,18.84444444444445,0.68,1007.86
778,21.116666666666667,0.68,1007.95
779,22.50555555555556,0.62,1008.2
780,23.79444444444444,0.54,1007.95
781,23.88888888888889,0.51,1008.03
782,25.83333333333333,0.44,1008.03
783,25.92777777777778,0.43,1007.73
784,25.0,0.42,1007.71
785,24.944444444444446,0.43,1007.73
786,24.92777777777778,0.45,1007.81
787,22.800000000000004,0.51,1008.02
788,19.33888888888889,0.7,1008.55
789,17.805555555555557,0.78,1008.62
790,17.783333333333335,0.75,1008.73
791,16.48888888888889,0.79,1009.41
792,15.694444444444445,0.83,1009.79
793,15.627777777777778,0.81,1009.69
794,16.211111111111112,0.93,1007.41
795,15.577777777777776,0.84,1009.61
796,15.577777777777776,0.81,1009.32
797,15.605555555555558,0.81,1009.37
798,15.050000000000002,0.83,1009.14
799,17.066666666666666,0.73,1009.12
800,17.483333333333334,0.72,1009.19
801,17.666666666666668,0.71,1009.19
802,18.8,0.69,1008.99
803,19.683333333333337,0.67,1008.93
804,18.82222222222222,0.78,1008.11
805,20.0,0.77,1007.52
806,21.149999999999995,0.72,1007.29
807,23.65555555555555,0.67,1006.83
808,23.616666666666667,0.6,1006.16
809,23.81666666666667,0.62,1005.9
810,22.03888888888889,0.7,1005.65
811,19.95,0.7,1006.32
812,18.922222222222224,0.8,1006.71
813,17.266666666666666,0.88,1007.17
814,16.177777777777777,0.9,1007.38
815,15.833333333333334,0.93,1007.32
816,16.733333333333334,0.93,1007.28
817,16.71111111111111,0.97,1006.86
818,16.266666666666666,0.97,1009.54
819,16.13888888888889,0.97,1007.4
820,16.08888888888889,0.97,1006.87
821,15.555555555555555,0.96,1007.66
822,14.516666666666667,1.0,1007.73
823,17.08888888888889,0.99,1007.8
824,17.666666666666668,0.96,1008.39
825,19.79444444444444,0.85,1008.32
826,22.016666666666666,0.74,1008.71
827,21.13888888888889,0.73,1009.28
828,21.04444444444444,0.73,1009.72
829,18.93888888888889,0.89,1010.77
830,18.916666666666668,0.9,1010.97
831,20.05,0.78,1010.28
832,21.06666666666667,0.73,1009.53
833,20.05,0.78,1009.78
834,20.0,0.83,1009.83
835,18.86666666666666,0.9,1010.18
836,17.955555555555552,0.96,1010.43
837,17.711111111111112,0.97,1010.09
838,17.733333333333334,0.93,1009.92
839,16.79444444444444,0.97,1010.08
840,16.666666666666668,0.97,1010.49
841,16.16111111111111,0.97,1010.1
842,17.01111111111111,0.91,1013.23
843,16.116666666666664,0.97,1010.3
844,16.116666666666664,0.97,1010.48
845,15.555555555555555,0.96,1010.86
846,14.005555555555556,1.0,1010.7
847,16.116666666666664,0.93,1011.39
848,16.049999999999997,0.93,1011.92
849,16.211111111111112,0.99,1012.57
850,17.805555555555557,0.89,1013.15
851,18.883333333333333,0.84,1013.59
852,20.18888888888889,0.77,1013.43
853,22.266666666666666,0.67,1013.32
854,22.355555555555554,0.7,1013.49
855,23.86666666666666,0.54,1013.22
856,23.88888888888889,0.58,1012.83
857,22.955555555555552,0.56,1012.85
858,22.47777777777777,0.58,0.0
859,20.85555555555556,0.7,1012.28
860,19.16111111111111,0.82,1012.44
861,17.733333333333334,0.84,1012.44
862,18.238888888888887,0.81,1012.62
863,17.816666666666663,0.88,1013.45
864,17.711111111111112,0.84,1013.41
865,17.200000000000003,0.9,1013.5
866,15.305555555555555,0.9,1015.55
867,16.549999999999997,0.93,1013.21
868,16.094444444444445,0.96,1013.21
869,15.550000000000002,0.93,1013.5
870,14.933333333333334,0.93,1013.79
871,17.08888888888889,0.93,1014.1
872,18.65555555555555,0.85,1014.13
873,19.81111111111111,0.79,1014.61
874,21.06111111111111,0.73,0.0
875,22.20555555555556,0.63,1015.48
876,22.75,0.57,1015.0
877,23.79444444444444,0.54,1015.18
878,23.48333333333333,0.51,1015.29
879,23.96111111111111,0.53,1015.17
880,24.95,0.5,1014.96
881,23.95555555555556,0.53,1014.66
882,23.95555555555556,0.5,1014.77
883,23.86111111111111,0.54,1014.68
884,19.26666666666667,0.75,1015.04
885,17.288888888888888,0.87,1015.58
886,16.622222222222224,0.93,1015.88
887,16.67222222222222,0.87,1015.95
888,15.072222222222225,0.93,1015.99
889,14.516666666666667,0.93,1015.89
890,17.84444444444445,0.8,1012.82
891,14.444444444444445,0.93,1015.98
892,13.88888888888889,0.96,1015.71
893,14.43333333333333,0.9,1015.63
894,14.927777777777775,0.87,1015.59
895,17.044444444444444,0.82,1015.49
896,18.788888888888884,0.78,1015.64
897,21.16111111111111,0.73,1015.46
898,23.86666666666666,0.62,1015.35
899,24.966666666666665,0.56,1015.21
900,26.13333333333334,0.47,1014.56
901,27.22222222222222,0.44,1014.36
902,27.73888888888889,0.39,1014.11
903,27.77777777777778,0.4,1013.56
904,27.800000000000004,0.39,1013.07
905,27.872222222222224,0.37,1012.83
906,26.15555555555555,0.43,1012.55
907,23.97777777777777,0.54,1012.46
908,22.57222222222222,0.58,1012.52
909,21.13888888888889,0.6,1012.58
910,20.438888888888894,0.67,1012.41
911,20.427777777777774,0.7,1012.66
912,19.35555555555556,0.74,1012.6
913,18.75,0.76,1012.59
914,19.87777777777778,0.85,1012.55
915,17.22222222222222,0.84,1012.09
916,16.644444444444446,0.87,1012.11
917,16.549999999999997,0.88,1012.39
918,16.094444444444445,0.87,1012.38
919,17.666666666666668,0.84,1012.66
920,20.78333333333333,0.7,1012.65
921,22.73333333333333,0.67,1012.39
922,26.016666666666666,0.55,1012.47
923,26.12777777777778,0.58,1012.91
924,28.838888888888885,0.51,0.0
925,29.00555555555555,0.51,1012.36
926,31.03333333333333,0.45,1012.33
927,31.13333333333334,0.36,1011.95
928,31.13333333333334,0.41,1011.74
929,31.21111111111112,0.41,1011.73
930,30.022222222222226,0.48,1011.45
931,27.872222222222224,0.58,1011.65
932,25.40555555555556,0.66,1011.99
933,22.75555555555555,0.79,1012.36
934,22.68888888888889,0.79,1012.47
935,21.2,0.84,1012.57
936,21.550000000000004,0.81,1012.66
937,21.43888888888889,0.82,1012.39
938,19.50555555555556,0.92,1015.42
939,19.86111111111111,0.88,1012.38
940,19.33333333333333,0.87,1012.48
941,18.75,0.91,1012.44
942,18.84444444444445,0.9,1012.47
943,19.91111111111111,0.87,1012.85
944,22.10555555555556,0.81,1012.81
945,24.95,0.69,0.0
946,25.0,0.74,1013.17
947,27.3,0.67,1014.0
948,27.96666666666667,0.62,1013.21
949,30.11666666666666,0.5,1012.98
950,31.04444444444444,0.45,1012.5
951,31.20555555555556,0.47,1012.44
952,32.17222222222222,0.42,1012.52
953,32.544444444444444,0.4,1012.62
954,31.03888888888889,0.44,1012.44
955,28.95555555555556,0.54,1012.65
956,26.47777777777777,0.64,1013.44
957,22.916666666666668,0.73,1014.17
958,23.383333333333336,0.73,1014.58
959,22.45,0.83,1015.15
960,22.600000000000005,0.77,1015.69
961,19.98333333333333,0.9,1015.99
962,20.95555555555556,0.87,1016.78
963,18.87222222222222,0.9,1016.49
964,18.33888888888889,0.93,1016.69
965,18.850000000000005,0.93,1016.84
966,17.27777777777778,0.99,1017.27
967,19.916666666666664,0.87,1017.3
968,23.600000000000005,0.74,1017.88
969,25.99444444444445,0.61,1017.85
970,27.73333333333333,0.55,1017.78
971,28.79444444444444,0.5,1018.19
972,29.88333333333334,0.47,1018.67
973,30.97222222222222,0.45,1018.15
974,31.916666666666668,0.41,1017.78
975,32.12777777777777,0.42,1016.77
976,32.12777777777777,0.39,1017.07
977,31.08333333333333,0.44,1017.26
978,31.016666666666666,0.44,1017.23
979,27.266666666666666,0.64,1016.27
980,25.455555555555552,0.68,1016.14
981,22.800000000000004,0.84,1017.94
982,23.216666666666672,0.79,1017.58
983,22.23888888888889,0.85,1017.7
984,20.416666666666668,0.84,1008.14
985,19.88333333333334,0.85,1008.38
986,16.81111111111111,0.92,1009.23
987,19.377777777777776,0.9,1007.8
988,18.86666666666666,0.93,1007.64
989,18.883333333333333,0.93,1007.73
990,17.872222222222224,0.97,1008.14
991,18.93888888888889,0.99,1009.1
992,20.08888888888889,0.92,1009.47
993,21.088888888888885,0.87,1009.31
994,22.17777777777778,0.81,1009.21
995,23.53333333333333,0.71,1009.38
996,23.84444444444445,0.69,1009.41
997,24.95555555555556,0.62,1009.02
998,25.92222222222222,0.58,1009.0
999,24.96111111111112,0.62,1008.75
1000,24.79444444444444,0.58,1008.94
1001,23.75555555555556,0.62,1008.76
1002,22.127777777777776,0.68,1008.95
1003,21.06111111111111,0.68,1008.93
1004,21.06666666666667,0.68,1009.29
1005,18.86666666666666,0.84,1009.42
1006,18.266666666666666,0.84,1009.53
1007,17.87777777777778,0.86,1009.78
1008,21.088888888888885,0.9,1017.18
1009,21.550000000000004,0.87,1016.9
1010,18.78333333333333,0.85,1017.18
1011,19.97777777777777,0.93,1016.59
1012,20.99444444444445,0.88,1016.39
1013,19.98888888888889,0.88,1016.52
1014,18.86666666666666,0.97,1016.34
1015,22.08888888888889,0.82,1016.64
1016,23.772222222222226,0.75,1016.74
1017,27.17777777777778,0.6,1017.06
1018,28.79444444444444,0.55,1016.71
1019,30.86111111111111,0.55,1017.0
1020,32.03888888888889,0.46,1016.81
1021,32.58888888888888,0.5,1016.61
1022,32.638888888888886,0.44,1015.91
1023,32.150000000000006,0.43,1016.18
1024,31.08333333333333,0.45,1015.69
1025,32.077777777777776,0.42,1015.82
1026,30.97222222222222,0.45,1014.89
1027,28.86111111111111,0.55,1015.24
1028,26.411111111111115,0.65,1014.74
1029,23.81666666666667,0.75,1014.62
1030,23.311111111111103,0.79,1014.73
1031,24.53888888888889,0.72,1014.5
1032,21.966666666666672,0.72,1015.64
1033,19.88333333333334,0.79,1016.93
1034,14.988888888888887,0.86,1016.56
1035,17.77777777777778,0.9,1017.74
1036,17.22222222222222,0.89,1018.25
1037,16.766666666666666,0.87,1018.2
1038,17.17777777777778,0.81,1017.76
1039,17.711111111111112,0.78,1018.34
1040,17.76111111111111,0.83,1019.16
1041,19.90555555555555,0.73,1018.74
1042,21.116666666666667,0.68,1019.29
1043,21.194444444444446,0.68,1019.01
1044,22.25,0.64,1018.68
1045,21.25555555555556,0.72,1017.99
1046,22.64444444444445,0.63,1017.66
1047,22.80555555555556,0.62,1016.61
1048,22.82777777777778,0.7,1016.11
1049,22.633333333333333,0.66,1015.78
1050,20.18888888888889,0.82,1015.5
1051,20.18333333333333,0.77,1015.4
1052,19.07222222222222,0.88,1015.46
1053,17.872222222222224,0.95,1015.91
1054,17.25,0.92,1016.15
1055,16.327777777777776,0.89,1016.35
1056,15.055555555555555,0.87,1016.27
1057,14.988888888888887,0.83,1016.44
1058,13.205555555555556,0.95,1016.42
1059,13.366666666666667,0.9,1016.05
1060,14.31666666666667,0.84,1015.86
1061,14.33888888888889,0.84,1015.97
1062,12.744444444444444,0.9,1015.85
1063,14.849999999999998,0.83,1016.03
1064,17.47222222222222,0.75,1016.04
1065,19.97777777777777,0.64,1015.63
1066,22.17777777777778,0.59,1015.79
1067,22.700000000000003,0.53,1015.85
1068,23.911111111111115,0.48,1015.69
1069,24.95,0.42,1015.48
1070,25.011111111111106,0.39,1015.01
1071,25.016666666666666,0.42,1014.67
1072,24.92777777777778,0.42,1014.21
1073,23.994444444444444,0.44,1014.3
1074,23.811111111111117,0.45,0.0
1075,21.16111111111111,0.59,0.0
1076,19.850000000000005,0.65,1015.08
1077,17.200000000000003,0.86,1016.47
1078,16.688888888888886,0.89,1016.49
1079,16.27777777777778,0.91,1016.29
1080,15.02777777777778,0.92,1016.11
1081,13.961111111111112,0.95,1016.23
1082,13.244444444444447,0.9,1016.4
1083,13.316666666666666,0.93,1016.33
1084,12.3,0.95,1016.49
1085,12.550000000000002,0.95,1016.49
1086,12.205555555555556,0.93,1016.41
1087,13.805555555555555,0.93,1016.32
1088,16.15555555555555,0.81,1016.58
1089,17.783333333333335,0.78,1016.6
1090,19.93333333333333,0.68,1016.62
1091,21.08333333333333,0.62,1016.97
1092,20.02777777777778,0.61,1016.73
1093,20.077777777777776,0.68,1016.71
1094,20.977777777777774,0.63,1016.7
1095,22.338888888888885,0.63,1015.96
1096,23.73333333333333,0.54,1015.39
1097,22.661111111111115,0.54,1015.38
1098,22.77777777777778,0.57,1015.1
1099,21.13888888888889,0.63,1015.09
1100,18.033333333333328,0.73,1015.48
1101,16.211111111111112,0.81,1015.81
1102,16.094444444444445,0.84,1016.01
1103,15.572222222222225,0.87,1016.38
1104,13.900000000000002,0.92,1016.4
1105,13.855555555555554,0.9,1016.32
1106,15.18888888888889,0.81,1012.2
1107,11.67777777777778,0.96,1016.1
1108,11.094444444444443,0.96,1015.9
1109,10.78888888888889,0.96,1015.71
1110,10.999999999999998,0.93,1015.5
1111,12.6,0.99,1015.59
1112,17.522222222222222,0.8,1015.36
1113,19.98888888888889,0.68,1015.07
1114,22.25,0.59,0.0
1115,22.944444444444443,0.52,1015.26
1116,24.95555555555556,0.47,1014.85
1117,25.05,0.45,0.0
1118,25.98333333333333,0.41,1014.0
1119,26.13333333333334,0.43,1013.44
1120,25.06666666666667,0.42,1012.85
1121,25.21111111111111,0.38,1012.46
1122,25.04444444444444,0.42,1011.84
1123,22.33333333333333,0.53,1011.46
1124,20.311111111111117,0.6,1011.45
1125,17.755555555555556,0.7,1011.97
1126,18.172222222222217,0.69,1011.7
1127,17.26111111111111,0.72,1011.63
1128,17.061111111111114,0.71,1011.78
1129,16.622222222222224,0.71,1011.49
1130,14.761111111111113,0.91,1010.6
1131,15.066666666666666,0.8,1011.15
1132,16.16111111111111,0.81,0.0
1133,15.116666666666667,0.9,1011.12
1134,15.02222222222222,0.87,1009.87
1135,17.105555555555554,0.76,1009.79
1136,17.294444444444444,0.76,1009.36
1137,20.9,0.73,1008.64
1138,22.649999999999995,0.62,0.0
1139,22.58888888888889,0.63,1009.18
1140,22.03888888888889,0.65,1009.8
1141,22.22222222222222,0.64,0.0
1142,22.33333333333333,0.65,1009.32
1143,22.82777777777778,0.66,1008.86
1144,23.81666666666667,0.59,1008.57
1145,22.861111111111114,0.62,1008.64
1146,22.700000000000003,0.66,0.0
1147,22.016666666666666,0.65,1008.44
1148,19.922222222222224,0.74,1009.24
1149,17.711111111111112,0.84,1009.72
1150,17.22222222222222,0.81,0.0
1151,17.255555555555556,0.84,1010.38
1152,16.06666666666667,0.87,1010.12
1153,16.022222222222226,0.9,1010.41
1154,15.094444444444449,0.82,1010.76
1155,13.794444444444444,0.96,1010.49
1156,13.355555555555554,0.96,1010.4
1157,13.916666666666664,0.95,1010.76
1158,13.838888888888889,0.93,0.0
1159,13.88888888888889,1.0,0.0
1160,15.2,0.93,1010.71
1161,17.75,0.84,0.0
1162,21.03888888888889,0.64,1010.88
1163,22.2,0.59,1010.61
1164,22.77777777777778,0.51,1010.68
1165,23.88888888888889,0.48,0.0
1166,24.81111111111111,0.45,1010.25
1167,24.92777777777778,0.45,1009.8
1168,24.92777777777778,0.42,1009.61
1169,24.87222222222222,0.42,1009.49
1170,23.83888888888889,0.45,0.0
1171,22.17222222222222,0.55,0.0
1172,18.46111111111112,0.69,1009.86
1173,16.133333333333333,0.81,1010.23
1174,15.555555555555555,0.84,1010.63
1175,15.599999999999998,0.81,1010.37
1176,14.07222222222222,0.85,1010.82
1177,14.461111111111112,0.83,1011.02
1178,16.72222222222222,0.83,1011.18
1179,15.488888888888887,0.79,1010.85
1180,13.88888888888889,0.9,0.0
1181,12.672222222222224,0.9,1011.01
1182,13.838888888888889,0.9,1011.02
1183,15.050000000000002,0.87,0.0
1184,17.711111111111112,0.79,1011.32
1185,21.0,0.63,1011.38
1186,22.666666666666668,0.57,1011.39
1187,23.666666666666664,0.51,1011.36
1188,24.93333333333333,0.45,1011.19
1189,24.86111111111111,0.46,1011.21
1190,24.838888888888885,0.42,1011.18
1191,25.0,0.45,1010.88
1192,26.11111111111111,0.39,0.0
1193,25.91111111111111,0.4,1010.15
1194,23.88888888888889,0.48,0.0
1195,21.11111111111111,0.59,0.0
1196,18.244444444444447,0.72,1010.72
1197,17.244444444444444,0.75,1010.82
1198,16.177777777777777,0.81,1010.9
1199,17.794444444444444,0.74,1010.76
1200,16.666666666666668,0.78,1010.67
1201,16.188888888888886,0.81,0.0
1202,13.35,0.95,1007.87
1203,15.555555555555555,0.93,1011.3
1204,15.0,0.93,1011.13
1205,14.516666666666667,0.96,1011.26
1206,15.0,0.93,0.0
1207,15.0,0.93,0.0
1208,15.0,0.94,1011.02
1209,15.116666666666667,0.93,1011.43
1210,15.116666666666667,0.93,1011.71
1211,16.244444444444447,0.92,1011.77
1212,17.872222222222224,0.84,1011.38
1213,19.050000000000004,0.73,1011.07
1214,20.91666666666667,0.67,1010.78
1215,21.06111111111111,0.63,0.0
1216,21.11111111111111,0.63,0.0
1217,21.21111111111112,0.61,1009.34
1218,20.07222222222222,0.67,1009.19
1219,17.89444444444444,0.77,1008.91
1220,17.488888888888887,0.79,1008.8
1221,16.16111111111111,0.86,1008.79
1222,16.16111111111111,0.81,0.0
1223,15.166666666666666,0.87,1008.42
1224,13.872222222222222,0.93,1007.98
1225,12.755555555555556,0.96,1007.77
1226,12.0,0.95,1008.45
1227,12.750000000000002,1.0,0.0
1228,13.355555555555554,0.96,1005.9
1229,13.583333333333336,0.95,1005.48
1230,13.91111111111111,0.93,1004.72
1231,14.949999999999998,0.93,0.0
1232,14.922222222222224,0.93,1005.79
1233,14.905555555555551,0.93,1005.36
1234,13.91111111111111,0.93,1006.15
1235,14.97222222222222,0.87,1006.97
1236,16.16111111111111,0.8,0.0
1237,17.82777777777778,0.65,0.0
1238,18.772222222222226,0.53,1007.57
1239,19.899999999999995,0.49,0.0
1240,19.95,0.45,0.0
1241,19.105555555555554,0.46,1008.12
1242,18.93333333333333,0.43,1008.18
1243,16.227777777777778,0.58,1008.59
1244,14.305555555555555,0.73,1009.18
1245,12.85,0.89,1009.39
1246,12.755555555555556,0.92,1009.47
1247,12.383333333333333,0.92,1009.31
1248,17.13888888888889,0.87,1009.64
1249,16.622222222222224,0.9,1010.11
1250,19.361111111111107,0.9,1004.26
1251,16.016666666666666,0.9,1009.6
1252,16.038888888888888,0.9,1009.2
1253,16.122222222222224,0.93,1008.88
1254,17.061111111111114,0.88,1008.6
1255,17.200000000000003,0.87,1008.32
1256,17.783333333333335,0.9,1008.62
1257,17.849999999999998,0.96,1008.67
1258,17.872222222222224,0.96,1008.19
1259,18.08888888888889,0.94,1007.67
1260,19.08333333333333,0.89,1006.8
1261,22.25555555555556,0.68,1006.09
1262,22.68333333333333,0.67,1005.68
1263,24.78888888888889,0.59,1005.02
1264,24.87777777777778,0.64,1004.12
1265,24.88333333333334,0.64,1003.33
1266,24.83333333333333,0.65,1002.93
1267,23.61111111111111,0.7,1002.6
1268,22.127777777777776,0.82,1002.35
1269,19.92777777777778,0.87,1003.04
1270,19.88333333333334,0.9,1003.02
1271,19.922222222222224,0.93,1001.94
1272,11.644444444444446,0.95,1009.1
1273,11.083333333333336,0.93,1009.54
1274,11.322222222222225,0.89,1014.72
1275,12.17222222222222,0.99,0.0
1276,12.17222222222222,0.99,0.0
1277,12.694444444444445,0.92,1008.47
1278,12.2,0.99,1008.22
1279,12.22222222222222,0.92,1008.53
1280,12.305555555555555,0.93,1009.56
1281,12.249999999999998,0.93,0.0
1282,12.3,0.92,0.0
1283,12.738888888888887,0.9,1010.08
1284,12.82777777777778,0.9,1009.68
1285,12.872222222222224,0.89,1010.53
1286,13.766666666666667,0.9,1010.87
1287,13.93888888888889,0.89,0.0
1288,13.988888888888887,0.89,0.0
1289,14.911111111111111,0.84,1012.2
1290,15.072222222222225,0.82,1012.52
1291,13.93888888888889,0.89,0.0
1292,13.08888888888889,0.89,1013.73
1293,12.85,0.83,1014.33
1294,12.3,0.8,0.0
1295,12.711111111111112,0.85,1015.13
1296,12.22222222222222,0.86,1015.16
1297,11.666666666666666,0.86,1015.45
1298,13.461111111111109,0.78,1019.31
1299,11.116666666666664,0.86,1015.71
1300,12.77777777777778,0.77,0.0
1301,11.11111111111111,0.85,1015.96
1302,11.161111111111111,0.86,1016.1
1303,12.711111111111112,0.77,1016.22
1304,12.788888888888891,0.78,1016.5
1305,13.88888888888889,0.77,0.0
1306,15.944444444444445,0.68,1016.52
1307,15.283333333333331,0.75,1016.96
